id_siniestro,id_poliza,id_asegurado,ramo,placa,cobertura,fecha_ocurrencia,fecha_reporte,dias_ocurrencia_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,id_proveedor,descripcion,docs_completos,proveedor_lista_restrictiva,dias_desde_inicio_poliza,dias_hasta_fin_poliza,historial_siniestros_asegurado,suma_asegurada,similitud_narrativa,numero_parte_policial,fecha_inicio_poliza,fecha_fin_poliza,prima_anual,canal_venta,estado_poliza,nombres_asegurado,segmento,ciudad,antiguedad_anios,n_polizas_activas,n_reclamos_12_meses,n_reclamos_historico,reclamos_rc_sin_tercero,perfil_riesgo_historico,nombre_proveedor,tipo_proveedor,ciudad_proveedor,n_siniestros_proveedor,proveedor_en_lista_restrictiva,motivo_restriccion,promedio_monto_proveedor,cantidad_documentos,cantidad_declaraciones,cantidad_denuncia_policial,cantidad_exámenes,cantidad_facturas,cantidad_factura_de_reparacion,cantidad_factura_hospitalaria,cantidad_fotografías,cantidad_fotografías_del_daño,cantidad_historia_clínica,cantidad_informe_tecnico,cantidad_orden_medica,cantidad_partes_policiales,cantidad_peritaje,ratio_monto_suma,delta_monto_proveedor,alerta_borde_inicio,alerta_borde_fin,reporte_tardio,narrativa_similar,narrativa_clonada,doc_factura_alterada,doc_ruc_invalido,doc_caso_fraude,doc_caso_inconsistente,doc_parte_tardio_dias,doc_sin_denuncia_previa,doc_robo,doc_perdida_total,doc_flagrancia,doc_lesionados,doc_detenidos,doc_tercero_identificado,doc_sin_testigos,doc_sin_intervencion,doc_hora_accidente,doc_fecha_factura_min,n_pdfs_extraidos,tipos_pdf,doc_parte_tardio,alerta_similitud_sin_testigos,alerta_robo_sin_denuncia,alerta_proveedor_fraude_documental,score_documental_raw,nlp_freq_descripcion,nlp_descripcion_rara,nlp_descripcion_comun,nlp_grupo_id,nlp_sim_entre_grupos,nlp_cluster_fraude,nlp_score,nlp_valida_excel
SIN-0311,POL-0311,ASEG-0061,Vehículos,ESM-1234,Responsabilidad Civil,2024-10-06,2024-10-22,16,13708,10786,0,Negativa,Cuenca,TALLER-999,Inundación por lluvias intensas.,False,True,8,357,3,22000,0.97,,2024-09-28,2025-09-28,400,Bancaseguros,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6231,,True,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,30,0.0,-1,71.8,False
SIN-0312,POL-0312,ASEG-0013,Vehículos,GYE-2918,Responsabilidad Civil,2024-09-20,2024-09-22,2,7824,7330,0,Investigación,Portoviejo,TALLER-001,"Impacto posterior en intersección, tercero no identificado.",False,False,63,302,1,25000,0.31,,2024-07-19,2025-07-19,721,Bancaseguros,Expirada,Cabrera Yépez Marcelo Javier,Natural,Ibarra,1,2,0,5,0,Alto,Taller El Norte Cía. Ltda.,Automotriz,Ambato,11,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.313,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,26.8,False
SIN-0313,POL-0313,ASEG-0053,Vehículos,MNT-0847,Choque,2024-03-17,2024-03-19,2,14461,13942,0,Reserva,Esmeraldas,TALLER-004,Colisión en tráfico urbano con parte policial y fotografías.,True,False,23,342,0,25000,0.13,,2024-02-23,2025-02-22,573,Bancaseguros,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Ambato,7,1,2,2,2,Medio,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5784,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,27,0.0852,-1,16.4,False
SIN-0314,POL-0314,ASEG-0078,Vehículos,AZY-8812,Robo,2025-03-28,2025-03-30,2,4823,4851,4312,Pago Total,Ibarra,TALLER-011,Sustracción de bienes durante ausencia del hogar.,True,False,116,249,0,30000,0.1,,2024-12-02,2025-12-02,877,Agente,Expirada,Andrade Viteri Sandra Lorena,Natural,Cuenca,6,1,0,3,0,Medio,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1608,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,22.4,False
SIN-0315,POL-0315,ASEG-0033,Salud,,Cirugía,2024-08-19,2024-08-20,1,2970,2902,2724,Liquidado,Guayaquil,HOSP-005,Cirugía programada con historia clínica.,True,False,90,275,1,20000,0.29,,2024-05-21,2025-05-21,467,Agente,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Riobamba,2,3,0,3,1,Medio,Centro Médico del Sur,Salud,Quito,8,False,No,,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1485,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,31,0.0,-1,22.0,True
SIN-0316,POL-0316,ASEG-0014,Hogar,,Incendio,2025-02-11,2025-02-11,0,8239,8089,0,Pago Parcial,Esmeraldas,PROV-014,Cortocircuito que causó incendio parcial.,True,False,14,351,1,30000,0.56,,2025-01-28,2026-01-28,632,Bancaseguros,Expirada,Cordero Alvarado Beatriz Elena,Natural,Quito,3,3,2,3,0,Medio,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2746,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,6,False,False,28,0.1021,-1,41.8,True
SIN-0317,POL-0317,ASEG-0084,Vehículos,LOJ-5523,Cristales,2024-04-14,2024-04-16,2,9278,8433,0,Investigación,Quito,TALLER-003,Rotura de parabrisas por impacto de piedra.,False,False,85,280,3,22000,0.38,,2024-01-20,2025-01-19,478,Digital,Expirada,Flores Castillo Roberto Antonio,Natural,Riobamba,6,3,2,5,0,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4217,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,38.2,False
SIN-0318,POL-0318,ASEG-0050,Vehículos,LOJ-2847,Cristales,2024-03-19,2024-04-04,16,20960,12618,0,Negativa,Riobamba,TALLER-012,Daños irreparables por colisión frontal.,False,False,16,349,3,30000,0.92,,2024-03-03,2025-03-03,765,Broker,Expirada,Vega Montoya Fanny Lorena,Natural,Loja,3,2,3,6,1,Alto,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.6987,,True,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,73.8,True
SIN-0319,POL-0319,ASEG-0085,Vehículos,IBR-3847,Robo,2025-03-08,2025-03-12,4,6986,6845,0,Investigación,Ambato,TALLER-008,Sustracción de bienes durante ausencia del hogar.,True,False,76,289,1,22000,0.14,,2024-12-22,2025-12-22,672,Agente,Expirada,Cordero Alvarado Beatriz Elena,Natural,Loja,4,3,0,3,1,Medio,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.3175,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,25.2,False
SIN-0320,POL-0320,ASEG-0070,Vehículos,PIC-3847,Cristales,2024-09-18,2024-09-20,2,18920,9703,0,Investigación,Ambato,TALLER-777,Vidrio lateral roto por vandalismo.,False,True,6,359,4,28000,0.54,,2024-09-12,2025-09-12,882,Digital,Expirada,Pérez Vásquez Ana Lucía,Natural,Esmeraldas,5,1,7,7,1,Alto,Mecánica Sin Nombre — Facturación irregular,Automotriz,Ambato,10,True,Sí,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6757,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,45.5,False
SIN-0321,POL-0321,ASEG-0095,Vehículos,AZY-1847,Robo de Accesorios,2024-04-15,2024-04-16,1,2348,2234,2139,Liquidado,Manta,TALLER-006,Sustracción de rines y estéreo durante la noche.,True,False,69,296,2,8000,0.28,,2024-02-06,2025-02-05,226,Broker,Expirada,Herrera Salinas Jorge Enrique,Natural,Ibarra,0,3,5,6,1,Alto,Auto Service Quito Norte,Automotriz,Guayaquil,15,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2935,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,25,0.1176,-1,25.6,False
SIN-0322,POL-0322,ASEG-0013,Vehículos,TNB-1029,Pérdida Total,2024-05-12,2024-05-16,4,14316,10612,0,Negativa,Portoviejo,TALLER-013,Rotura de parabrisas por impacto de piedra.,False,False,45,320,2,30000,0.95,,2024-03-28,2025-03-28,567,Broker,Expirada,Cabrera Yépez Marcelo Javier,Natural,Ibarra,1,2,0,5,0,Alto,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4772,,False,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,78.1,True
SIN-0323,POL-0323,ASEG-0042,Hogar,,Incendio,2025-03-11,2025-03-12,1,3833,3608,3280,Liquidado,Quito,PROV-016,Incendio estructural por fuga de gas.,True,False,132,233,2,20000,0.09,,2024-10-30,2025-10-30,454,Bancaseguros,Expirada,Salcedo Ponce Margoth Elizabeth,Natural,Ibarra,1,1,0,5,1,Alto,Técnicos del Hogar Cía.,Servicios,Cuenca,16,False,No,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1916,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,23,0.108,-1,8.0,True
SIN-0324,POL-0324,ASEG-0100,Vehículos,LOJ-5523,Robo,2024-09-20,2024-09-24,4,4739,4410,0,Pago Parcial,Quito,TALLER-008,Robo con violencia en domicilio.,True,False,14,351,3,10000,0.16,,2024-09-06,2025-09-06,181,Digital,Expirada,Sánchez Herrera Diego Alejandro,Natural,Cuenca,6,3,2,5,1,Alto,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4739,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,24.1,False
SIN-0325,POL-0325,ASEG-0077,Salud,,Cirugía,2024-12-29,2025-01-02,4,8711,7177,0,Pago Parcial,Riobamba,PROV-022,Cirugía programada con historia clínica.,True,False,50,315,0,20000,0.14,,2024-11-09,2025-11-09,536,Digital,Expirada,Almeida Granda Fernando Eduardo,Natural,Portoviejo,0,1,1,2,1,Medio,Técnicos Especializados EC,Servicios,Guayaquil,12,False,No,,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4356,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,31,0.0,-1,11.5,True
SIN-0326,POL-0326,ASEG-0099,Vehículos,IBR-3847,Cristales,2024-06-30,2024-07-03,3,3019,2573,0,Pago Parcial,Manta,TALLER-013,Vidrio lateral roto por vandalismo.,True,False,40,325,1,8000,0.12,,2024-05-21,2025-05-21,166,Bancaseguros,Expirada,Mora Loza Adriana Marcela,Natural,Manta,3,2,1,6,0,Alto,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3774,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,16.1,False
SIN-0327,POL-0327,ASEG-0014,Vehículos,MNT-2918,Cristales,2025-08-21,2025-08-21,0,1637,1600,1519,Pago Total,Quito,TALLER-007,Parabrisas fisurado en autopista.,True,False,323,42,2,12000,0.07,,2024-10-02,2025-10-02,243,Bancaseguros,Expirada,Cordero Alvarado Beatriz Elena,Natural,Quito,3,3,2,3,0,Medio,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.1364,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,11,0.1435,-1,10.9,False
SIN-0328,POL-0328,ASEG-0030,Hogar,,Robo,2024-10-05,2024-10-06,1,1052,1047,928,Pago Total,Loja,PROV-016,Robo con violencia en domicilio.,True,False,162,203,1,15000,0.27,,2024-04-26,2025-04-26,320,Bancaseguros,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Guayaquil,5,2,3,3,0,Medio,Técnicos del Hogar Cía.,Servicios,Cuenca,16,False,No,,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0701,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,31.8,False
SIN-0329,POL-0329,ASEG-0023,Salud,,Urgencias,2024-04-15,2024-04-15,0,13543,11296,0,Pago Parcial,Loja,PROV-021,Siniestro reportado con documentación.,True,False,36,329,1,50000,0.72,,2024-03-10,2025-03-10,1404,Bancaseguros,Expirada,Ramos Loor Freddy Oswaldo,Natural,Ambato,7,1,0,3,1,Medio,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0.2709,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,80.4,False
SIN-0330,POL-0330,ASEG-0029,Salud,,Consulta Externa,2024-04-25,2024-04-26,1,71358,53596,0,Negativa,Portoviejo,PROV-014,Impacto lateral en intersección con semáforo.,False,False,35,330,1,80000,0.93,,2024-03-21,2025-03-21,2507,Digital,Expirada,Benítez Arcos Luis Fernando,Natural,Manta,3,3,0,3,0,Medio,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.892,,False,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,3,0.208,-1,70.7,True
SIN-0331,POL-0331,ASEG-0075,Vehículos,AZY-1847,Robo,2024-06-09,2024-06-12,3,11640,11668,0,Investigación,Portoviejo,TALLER-004,Sustracción de bienes durante ausencia del hogar.,True,False,84,281,4,30000,0.23,,2024-03-17,2025-03-17,917,Broker,Expirada,Aguirre Bermeo Liliana Alexandra,Natural,Portoviejo,3,2,1,6,2,Alto,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.388,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,31.5,False
SIN-0332,POL-0332,ASEG-0011,Hogar,,Rotura de Cristales,2025-08-20,2025-08-21,1,17982,16580,15921,Liquidado,Quito,PROV-021,Siniestro reportado con documentación.,True,False,243,122,0,40000,0.11,,2024-12-20,2025-12-20,948,Broker,Expirada,Bonilla Torres Nathaly Carolina,Natural,Guayaquil,3,3,3,3,1,Medio,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4496,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,37.7,False
SIN-0333,POL-0333,ASEG-0060,Salud,,Cirugía,2024-04-18,2024-04-18,0,19670,18346,0,Pago Parcial,Ibarra,PROV-020,Intervención de urgencia con facturas adjuntas.,True,False,14,351,1,40000,0.22,,2024-04-04,2025-04-04,1071,Bancaseguros,Expirada,Naranjo Velasco Edwin Patricio,Natural,Manta,4,3,3,3,2,Medio,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4918,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,29,0.0,-1,17.1,True
SIN-0334,POL-0334,ASEG-0088,Vehículos,AZY-1847,Choque,2024-07-09,2024-07-13,4,3314,2021,0,Reserva,Portoviejo,TALLER-999,"Accidente múltiple de madrugada, daños en carrocería.",False,True,19,346,0,8000,0.51,,2024-06-20,2025-06-20,202,Bancaseguros,Expirada,García Morales Luis Eduardo,Natural,Esmeraldas,1,2,0,2,1,Medio,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.4142,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,44.3,False
SIN-0335,POL-0335,ASEG-0070,Vehículos,CHB-4472,Choque,2025-02-17,2025-03-07,18,16440,8488,0,Negativa,Riobamba,TALLER-888,"Accidente múltiple de madrugada, daños en carrocería.",False,True,36,329,5,30000,0.44,,2025-01-12,2026-01-12,906,Bancaseguros,Expirada,Pérez Vásquez Ana Lucía,Natural,Esmeraldas,5,1,7,7,1,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.548,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,39.4,False
SIN-0336,POL-0336,ASEG-0080,Vehículos,MNT-5834,Responsabilidad Civil,2024-09-04,2024-09-05,1,1788,1683,1503,Liquidado,Guayaquil,TALLER-020,Colisión en rotonda con vehículo de tercero.,True,False,151,214,1,25000,0.29,,2024-04-06,2025-04-06,481,Bancaseguros,Expirada,Morales Freire Byron Rodrigo,Natural,Cuenca,8,1,1,3,2,Medio,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0715,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,15,False,True,6,0.1095,-1,26.7,False
SIN-0337,POL-0337,ASEG-0038,Vehículos,TNB-7291,Pérdida Total,2024-05-17,2024-05-18,1,1225,1254,1229,Pago Total,Esmeraldas,TALLER-017,Daños irreparables por colisión frontal.,True,False,70,295,2,25000,0.1,,2024-03-08,2025-03-08,571,Broker,Expirada,Espinoza Rueda Cinthya Dayana,Natural,Quito,2,3,2,5,0,Alto,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.049,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,16.4,False
SIN-0338,POL-0338,ASEG-0063,Vehículos,ESM-4847,Robo de Accesorios,2024-11-25,2024-11-26,1,8771,8870,0,Reserva,Esmeraldas,TALLER-015,Robo de accesorios en zona residencial.,True,False,49,316,4,25000,0.64,,2024-10-07,2025-10-07,610,Bancaseguros,Expirada,López Guerrero Juan Pablo,Natural,Ibarra,0,3,1,7,2,Alto,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3508,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,16,False,True,7,0.1055,-1,51.7,False
SIN-0339,POL-0339,ASEG-0080,Vehículos,PIC-1234,Robo,2024-06-01,2024-06-03,2,10654,6736,0,Negativa,Esmeraldas,TALLER-777,Robo con violencia en domicilio.,False,True,6,359,2,12000,0.36,,2024-05-26,2025-05-26,379,Agente,Expirada,Morales Freire Byron Rodrigo,Natural,Cuenca,8,1,1,3,2,Medio,Mecánica Sin Nombre — Facturación irregular,Automotriz,Ambato,10,True,Sí,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8878,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,38.1,False
SIN-0340,POL-0340,ASEG-0045,Hogar,,Incendio,2024-11-08,2024-11-12,4,20115,16876,0,Investigación,Loja,PROV-022,Cortocircuito que causó incendio parcial.,True,False,83,282,3,35000,0.38,,2024-08-17,2025-08-17,1108,Bancaseguros,Expirada,Mora Loza Adriana Marcela,Natural,Loja,8,1,0,5,2,Alto,Técnicos Especializados EC,Servicios,Guayaquil,12,False,No,,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0.5747,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,6,False,False,28,0.1021,-1,29.2,True
SIN-0341,POL-0341,ASEG-0061,Vehículos,PIC-9182,Responsabilidad Civil,2025-02-26,2025-02-26,0,5314,4660,0,Pago Parcial,Portoviejo,TALLER-008,Raspón lateral a vehículo estacionado.,True,False,81,284,4,12000,0.58,,2024-12-07,2025-12-07,350,Broker,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4428,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,18,0.1083,-1,45.7,False
SIN-0342,POL-0342,ASEG-0042,Vehículos,IBR-7291,Choque,2024-12-24,2024-12-26,2,7304,7591,0,Investigación,Portoviejo,TALLER-016,"Golpe trasero en cola de tráfico, testigos presentes.",True,False,30,335,3,15000,0.35,,2024-11-24,2025-11-24,393,Agente,Expirada,Salcedo Ponce Margoth Elizabeth,Natural,Ibarra,1,1,0,5,1,Alto,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4869,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,32.6,False
SIN-0343,POL-0343,ASEG-0078,Vehículos,LOJ-8834,Robo de Accesorios,2024-04-05,2024-04-08,3,7459,7790,0,Investigación,Esmeraldas,TALLER-003,Robo de airbags y pantalla en parqueadero.,True,False,67,298,1,20000,0.62,,2024-01-29,2025-01-28,471,Broker,Expirada,Andrade Viteri Sandra Lorena,Natural,Cuenca,6,1,0,3,0,Medio,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.373,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,51.1,False
SIN-0344,POL-0344,ASEG-0095,Vehículos,CHB-2847,Pérdida Total,2024-06-05,2024-06-16,11,9873,7863,0,Reserva,Riobamba,TALLER-013,Siniestro reportado con documentación.,False,False,9,356,3,12000,0.81,PTACP20260918473,2024-05-27,2025-05-27,351,Digital,Expirada,Herrera Salinas Jorge Enrique,Natural,Ibarra,0,3,5,6,1,Alto,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8228,,True,False,True,True,False,False,False,False,False,11.0,False,False,True,False,False,True,False,False,False,False,False,1,Parte Policial,True,False,False,False,15.0,70,False,True,9,0.0,-1,86.7,False
SIN-0345,POL-0345,ASEG-0001,Salud,,Urgencias,2024-09-12,2024-09-13,1,12651,12723,0,Pago Parcial,Ambato,PROV-018,Siniestro reportado con documentación.,True,False,43,322,2,30000,0.19,,2024-07-31,2025-07-31,773,Agente,Expirada,Morales Freire Byron Rodrigo,Natural,Manta,3,1,1,3,1,Medio,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0.4217,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,43.3,False
SIN-0346,POL-0346,ASEG-0004,Salud,,Hospitalización,2024-06-08,2024-06-23,15,38705,26839,0,Investigación,Cuenca,PROV-015,Hospitalización de emergencia por apendicitis.,False,True,25,340,3,40000,0.53,,2024-05-14,2025-05-14,1255,Broker,Expirada,Pacheco Vélez Gloria Susana,Natural,Ibarra,3,2,4,7,0,Alto,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.9676,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,10,0.14,-1,38.8,True
SIN-0347,POL-0347,ASEG-0075,Hogar,,Daño Estructural,2024-09-23,2024-10-10,17,20307,11734,0,Reserva,Portoviejo,PROV-014,Robo con violencia en domicilio.,False,False,43,322,5,50000,0.83,,2024-08-11,2025-08-11,1081,Agente,Expirada,Aguirre Bermeo Liliana Alexandra,Natural,Portoviejo,3,2,1,6,2,Alto,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0.4061,,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,71.0,False
SIN-0348,POL-0348,ASEG-0046,Vehículos,CHB-4472,Robo,2024-05-26,2024-05-30,4,9356,6440,0,Investigación,Quito,TALLER-999,Impacto lateral en intersección con semáforo.,False,True,7,358,2,20000,0.94,,2024-05-19,2025-05-19,477,Digital,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Loja,0,1,5,5,2,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4678,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,3,0.208,-1,71.4,True
